Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
WASP_3d006_out.FIT,0,59739.71457,2459739.715,2459739.715,2459739.717,2459739.717,1.063992589,69.99815038,19.5182382,3.5,14.53430528,35.76543056,12.80127601,22.2559698,1.4,20,35,53,0.066224131,0.018069545,0.063730527,0.049445698,5.213677339,0.037514625,0.000298582,0.000257908,0.000311651,0.000296126,0.018128904,0.000281006,221.7952551,70.06196991,204.4931884,166.9750889,287.5892184,133.5012642,2324502.268,1967.98352,1248.677614,2088.031419,18.5754613,35.66126038,153938.1423,1556.119408,681.7090175,1113,48.4133422,4512,11.85376069,14.60105736,21.13678363,0.994746867,28666.19491,976.8937983,1791.858833,18.57886876,35.70710618,41257.19962,587.8885361,334,46.02415144,13.47791295,17.32615974,330.3584335,0.981647152,2096.805293,1943.212093,1615.659478,18.56665513,35.73309146,139266.2428,670.7462093,1246,49.16113641,10.69777689,13.7247262,276.8894179,0.997246364,28627.81832,1876.36035,1809.149127,18.56751771,35.70342431,109521.2819,649.4500362,731,50.51249733,14.61084277,16.92833994,84.31070327,0.855228011,11165.58273,1056.561436,1156.351414,18.57781554,35.80474599,1950407.808,1504.722224,11211,50.02139863,13.0765639,15.181918,340.9762821,0.991413128,4022640.214,1125.261807,974.3362933,18.57693305,35.83265291,84049.73561,625.6767587,579,47.53662247,13.09079884,15.94235942,328.3933238,0.987584077,6920.906161,1556.119408,4596,1556.119408,4611,1556.119408,4681,1556.119408,4533,1556.119408,4601
WASP_3d007_out.FIT,0,59739.71465,2459739.715,2459739.715,2459739.717,2459739.718,1.064235898,69.96208368,19.5182382,3.5,14.53258722,35.76651389,11.10170079,22.30393336,1.4,20,35,53,0.066015883,0.017872274,0.06306388,0.049434211,5.196443498,0.038848889,0.000293646,0.000254136,0.000306393,0.000291608,0.017759254,0.000277777,224.8142547,70.3254892,205.8269619,169.5230601,292.6048322,139.8563001,2361767.33,1976.026436,1248.190815,2088.027123,18.57546556,35.66130361,155914.1564,1562.833782,681.1453788,1197,46.6559069,4554,9.652115937,15.19400513,4.102944559,0.992416427,28909.5807,977.2481622,1790.890918,18.57886123,35.70724651,41469.00642,588.7080127,306,45.71741488,12.88260533,17.66518343,30.04789762,0.99834056,2075.026379,1943.190705,1615.706204,18.56665639,35.73309052,140106.5494,670.5314338,1468,47.98898964,7.60724645,13.90213246,337.2672004,0.99930863,30952.49921,1876.472928,1809.101968,18.56751699,35.70344697,111252.4277,649.7509738,793,48.64311946,15.33733995,17.18786041,82.3341849,0.866518604,11873.11309,1056.339603,1156.451871,18.57781576,35.8046897,1980618.477,1514.20176,13004,49.44272512,11.4265661,14.95422411,341.4588944,0.977816532,4455101.099,1125.536684,974.2213763,18.57692727,35.83263736,88320.86908,627.3018819,640,45.84292514,9.70433099,16.261942,336.2713726,0.976213207,7577.985123,1562.833782,4611,1562.833782,4632,1562.833782,4629,1562.833782,4653,1562.833782,4622
WASP_3d008_out.FIT,0,59739.71473,2459739.715,2459739.715,2459739.717,2459739.718,1.064282012,69.95525681,19.5182382,3.5,14.53381694,35.76717778,12.18158273,21.29584987,1.4,20,35,53,0.065603582,0.017297993,0.061805009,0.048168548,5.397455031,0.036426063,0.000291058,0.000248758,0.000302864,0.000286713,0.018725157,0.000271401,225.3966256,69.53732157,204.0685731,168.0027718,288.2461883,134.214735,2306450.579,1927.481396,1248.702278,2087.718657,18.57546228,35.66136182,151311.4206,1424.753806,659.2951134,1129,50.87680998,4489,11.22834632,14.40858853,343.9725831,0.997554053,30883.7953,977.307917,1791.662778,18.57886625,35.70714539,39218.56419,563.0908847,335,47.53470032,11.37977929,15.5757445,16.53749951,0.999908088,2129.216213,1943.606516,1615.601163,18.56665079,35.73313196,134252.7096,648.2440046,1461,51.36726775,8.917104635,13.03353695,325.0473374,0.983694684,32654.37655,1876.777231,1809.264003,18.56751305,35.70344859,105992.854,624.7557262,738,51.10642119,15.44740597,16.28082919,82.1074436,0.850761693,12479.98379,1056.898139,1156.227807,18.5778126,35.80469684,1945924.313,1492.394265,11892,49.10329171,12.84229007,15.11648867,333.4241576,0.975026489,4395058.417,1125.68305,974.0951496,18.57692815,35.83260154,81062.13902,600.2770513,545,47.36861567,13.27457009,15.51763819,323.8301721,0.965916608,7493.882541,1424.753806,4438,1424.753806,4381,1424.753806,4454,1424.753806,4405,1424.753806,4327
WASP_3d009_out.FIT,0,59739.71481,2459739.715,2459739.715,2459739.717,2459739.718,1.064343467,69.94616335,19.5182382,3.5,14.5348,35.76819722,11.98899929,21.94825503,1.4,20,35,53,0.064519589,0.016733835,0.062320634,0.04917419,5.361721174,0.036481775,0.000298516,0.000258578,0.000311178,0.000296378,0.01908902,0.000280591,216.1344276,64.7148302,200.2732066,165.9173518,280.8798545,130.0177991,2308574.656,1960.425502,1249.511414,2088.279102,18.57545585,35.66117976,148948.2875,1513.386545,677.43948,1182,51.91988062,4356,10.72354556,14.25212579,349.4421131,0.985719448,29468.69682,978.5390671,1792.417406,18.57885234,35.70694473,37995.49682,586.2868164,285,49.51053485,11.80072622,16.82631806,298.9867876,0.987706591,1637.460445,1944.26314,1616.071384,18.56664486,35.73305246,135431.6507,666.4016503,1241,51.83276759,9.663431219,13.5488175,319.4272268,0.985049253,28615.73174,1877.747829,1809.323367,18.56750431,35.7034154,108201.5649,645.7579105,758,51.47815145,15.27551527,16.42499352,87.94610866,0.866538306,11511.89153,1057.665553,1156.734888,18.57780242,35.80460445,1945689.425,1500.820488,12417,51.08648649,11.52503067,15.31679608,336.6416256,0.970960948,4169125.96,1126.404515,974.5228076,18.57691811,35.83254069,81256.51831,621.2723585,512,49.49371141,12.94574681,16.32554433,330.9945955,0.991343238,6635.388061,1513.386545,4319,1513.386545,4419,1513.386545,4371,1513.386545,4440,1513.386545,4373
WASP_3d010_out.FIT,0,59739.71489,2459739.715,2459739.715,2459739.717,2459739.718,1.064345605,69.94584711,19.5182382,3.5,14.53668861,35.76871944,11.51856929,21.75820419,1.4,20,35,53,0.06581399,0.015880275,0.064490012,0.049245689,5.37862198,0.034794182,0.000294284,0.000252111,0.000308377,0.000292553,0.018875812,0.000273901,223.6414374,62.98923655,209.1273579,168.3307436,284.9478473,127.0318586,2325384.691,1954.196639,1249.347231,2087.771025,18.57546171,35.66133665,153042.8456,1487.291065,672.1277577,1150,49.56232751,4348,10.53596115,15.09046078,350.3510698,0.985887471,28255.91233,977.8479588,1791.476052,18.5788624,35.70715338,36350.49248,576.3282014,328,48.59523269,12.41565797,14.83875221,338.1428447,0.995465684,1930.247831,1943.968873,1615.584059,18.56664991,35.73313428,140878.8111,663.1377771,1391,50.17237469,7.096301418,14.12378388,333.6737025,0.977426062,29726.86198,1877.052879,1808.925825,18.56751449,35.70349544,109140.4728,641.9663328,718,51.97465175,15.71374143,17.09123891,89.09026958,0.90185872,10932.74505,1057.269996,1156.254001,18.5778029,35.80467276,1960825.591,1503.387998,11686,50.53244404,11.93825907,15.46361793,336.74722,0.964689501,4027263.821,1126.25614,973.9117132,18.57691452,35.83261121,78189.32408,612.113023,516,48.58913841,11.41149468,16.01522808,326.7837326,0.974484052,6192.41941,1487.291065,4405,1487.291065,4409,1487.291065,4379,1487.291065,4423,1487.291065,4364
WASP_3e001_out.FIT,0,59739.71593,2459739.716,2459739.716,2459739.718,2459739.719,1.065244277,69.81344032,19.5182382,3.5,14.54792944,35.77946389,13.57085363,23.26045573,1.4,20,35,53,0.065680449,0.017733119,0.061717384,0.047699563,5.397476399,0.036516295,0.000315967,0.000278174,0.000329354,0.000315605,0.020576608,0.000300107,207.8710285,63.74837629,187.3892494,151.1370934,262.3112845,121.6776704,2307573.292,2029.641739,1248.358372,2088.592985,18.57546059,35.66133727,151562.449,1699.754938,716.8275079,886,52.97367813,4331,12.73081318,15.70810134,304.1652837,0.997363324,21148.58925,976.8052967,1791.816105,18.57886447,35.70724218,40207.46717,629.7926942,268,51.97458194,12.88044532,17.26342,342.5859831,0.979616811,1417.402034,1942.902841,1616.435515,18.56666301,35.73303338,134138.698,706.130017,1007,54.29221968,11.35457786,14.61732279,301.4554837,0.980107641,20308.81629,1876.016372,1810.124154,18.56752554,35.70336102,105058.9704,689.1332782,554,56.14001848,16.19662452,16.98724254,88.81335484,0.856873978,8799.665876,1056.412029,1156.83019,18.57781108,35.80463881,1946872.736,1519.144827,9338,53.06048204,14.038982,16.31631832,317.8473408,0.981543618,3034127.999,1125.207459,974.8735647,18.57692546,35.83248495,81295.42004,664.4407209,477,52.59014149,14.22367892,16.48152512,323.9778919,0.959105234,5370.476673,1699.754938,4485,1699.754938,4370,1699.754938,4328,1699.754938,4398,1699.754938,4382
WASP_3e002_out.FIT,0,59739.71602,2459739.716,2459739.716,2459739.718,2459739.719,1.065463246,69.78133786,19.5182382,3.5,14.54661944,35.78049444,11.50057042,21.61014365,1.4,20,35,53,0.06653309,0.015949094,0.061805453,0.050724276,5.366844695,0.036142232,0.000290796,0.000249188,0.000301775,0.000289493,0.018555302,0.000271428,228.7963672,64.00420622,204.8064524,175.217468,289.2351101,133.1558486,2344914.032,1952.674261,1248.732534,2087.90287,18.57546249,35.66122979,156014.3758,1467.118456,669.4011782,1193,49.1364154,4391,9.964609053,14.91901804,338.9606562,0.994540417,29790.96073,977.5438267,1791.458448,18.57886328,35.70709809,36812.13365,574.3810497,314,50.03787196,12.1738822,15.25330311,317.5080345,0.956204466,1996.607399,1943.641849,1615.873164,18.56665129,35.73308139,136492.4926,656.6831721,1301,50.94486949,8.83483623,13.63324054,318.6638101,0.977363003,30018.92871,1876.785177,1809.164696,18.56751389,35.7034331,113201.9783,639.2508656,791,51.17611199,14.84456546,17.27518531,86.49915026,0.880324847,11620.92592,1057.063259,1156.383909,18.57780932,35.80466201,1976613.226,1506.754659,12615,50.51895894,11.25501284,15.23099888,329.8729659,0.980018071,4361069.818,1125.759404,974.1600818,18.57692567,35.83259682,81794.20135,610.6055339,569,49.16756393,11.93051675,15.43223795,340.577699,0.973977124,7231.256811,1467.118456,4436,1467.118456,4444,1467.118456,4429,1467.118456,4457,1467.118456,4458
WASP_3e003_out.FIT,0,59739.7161,2459739.716,2459739.716,2459739.718,2459739.719,1.065529431,69.77164688,19.5182382,3.5,14.54754417,35.78153889,10.86875932,21.70774785,1.4,20,35,53,0.066273849,0.01674844,0.061008936,0.048779724,5.38582725,0.037465395,0.00029197,0.000249989,0.000302244,0.000289043,0.018719408,0.000272962,226.9886031,66.99662997,201.8534895,168.7630584,287.713541,137.2548721,2337854.018,1951.564576,1248.320983,2087.072944,18.57546343,35.66134881,154938.5837,1480.401134,670.2174611,1291,48.60145587,4396,9.917540924,14.34136902,296.5963693,0.994452838,32715.14703,976.3749496,1790.637731,18.57887328,35.70718506,38510.41892,573.9617314,333,46.93497044,9.096921876,15.20083463,305.0028438,0.983937087,2145.462706,1943.085754,1614.993981,18.56665643,35.73322589,134428.6374,656.464673,1525,49.63381246,9.03199404,12.63965769,315.1998342,0.978382953,33898.10207,1876.181449,1808.147452,18.56751902,35.70359182,108735.7735,637.9983159,848,50.38914338,15.08304555,16.77858454,85.7023894,0.85304351,12594.29019,1056.554076,1155.494581,18.5778139,35.80469621,1971753.601,1505.874208,13373,49.09915079,11.06050352,14.95089856,330.7259825,0.977707348,4638076.038,1125.414497,973.5066546,18.57692927,35.83257566,84425.58694,611.1688606,626,46.30633882,11.02255,16.02501226,321.2872777,0.976724044,7585.343538,1480.401134,4398,1480.401134,4383,1480.401134,4366,1480.401134,4357,1480.401134,4433
WASP_3e004_out.FIT,0,59739.71618,2459739.716,2459739.716,2459739.718,2459739.719,1.065633686,69.75639301,19.5182382,3.5,14.54792611,35.78237778,11.48895125,21.34103244,1.4,20,35,53,0.065231022,0.016975045,0.062079339,0.048769694,5.474584016,0.03391853,0.000286274,0.000246475,0.000298199,0.000285023,0.018981462,0.000266094,227.8623481,68.8712807,208.1808266,171.1082201,288.4174044,127.4684214,2332905.701,1933.701019,1248.302651,2087.511185,18.57546638,35.66125165,152177.8236,1430.805908,655.8298089,1202,46.57505669,4410,10.40771748,14.37283483,5.500328293,0.996736767,32129.12517,976.7852276,1791.40245,18.57887644,35.70704932,38940.16826,564.5327434,310,46.98918048,13.8049437,15.0184071,51.46298675,0.999309042,2007.028302,1943.210184,1615.553,18.56665567,35.73312892,136360.0991,645.1582907,1502,48.14716391,7.647796186,13.4375899,319.2381831,0.999010439,33091.73389,1876.224531,1808.987802,18.56751853,35.70345696,108484.3485,627.704071,806,49.35505039,15.22365375,16.93225451,80.03279712,0.867288311,12143.97879,1056.595997,1156.128187,18.57781549,35.80466945,1972588.236,1501.22103,13303,48.4378805,10.9331505,15.06421494,339.2041023,0.987448759,4660520.054,1125.519885,974.0390374,18.57692586,35.83259332,76532.84945,597.1567726,584,47.89445196,10.9164459,14.99032129,326.1518903,0.987251099,7239.077674,1430.805908,4344,1430.805908,4478,1430.805908,4267,1430.805908,4435,1430.805908,4434
WASP_3e005_out.FIT,0,59739.71626,2459739.716,2459739.716,2459739.718,2459739.719,1.065680646,69.74952674,19.5182382,3.5,14.54917111,35.78274167,13.14064385,23.14760874,1.4,20,35,53,0.065704613,0.017257958,0.063857118,0.050868466,5.21252702,0.036881515,0.00030495,0.000265817,0.000318671,0.000304714,0.018578664,0.000287761,215.4600687,64.9241242,200.3854638,166.9385348,280.5652191,128.1673593,2344765.065,2008.477688,1249.055344,2088.337662,18.57545886,35.66124309,154061.8811,1683.302384,702.7535521,988,46.86481687,4505,12.09996557,15.37239056,316.8243394,0.989270835,23678.20864,977.4090765,1791.756743,18.57886117,35.70697601,39779.34591,611.8150286,251,44.87571618,13.49134283,16.48475348,351.3250172,0.999061546,1542.806276,1943.943415,1616.401195,18.56664862,35.73306316,140742.5266,691.9617607,1051,46.28293546,11.42017586,14.83485477,314.2542971,0.968526615,23242.60886,1877.205064,1810.24749,18.5675112,35.70336946,113500.9808,673.0479409,617,46.62497218,16.31701277,17.67834683,271.0249079,0.921985266,9018.668788,1057.351981,1156.89947,18.57780472,35.80447424,1967339.734,1519.647135,10425,47.53240948,12.50347021,16.09619577,322.6959364,0.965146705,3353445.301,1126.216079,975.1423126,18.5769208,35.83236615,83402.47727,646.9412398,499,44.98473789,13.01189584,16.84309252,314.4024742,0.963422574,5675.572934,1683.302384,4538,1683.302384,4524,1683.302384,4493,1683.302384,4474,1683.302384,4521
WASP_3e006_out.FIT,0,59739.71634,2459739.716,2459739.716,2459739.718,2459739.719,1.065755201,69.73863149,19.5182382,3.5,14.54996583,35.78397222,11.026338,21.68517322,1.4,20,35,53,0.064495799,0.016158571,0.062537611,0.051666039,5.342994996,0.034948089,0.000289843,0.000249621,0.000302162,0.000290504,0.018420615,0.000270634,222.5193975,64.73243766,206.9668838,177.8495679,290.0551884,129.134213,2332028.527,1945.210602,1248.112504,2087.808693,18.57546495,35.66118842,150406.0421,1477.323697,664.1781385,1159,47.34556991,4413,10.07347467,14.53883425,337.0476244,0.996759501,30237.19512,976.8921629,1791.517004,18.57886048,35.70695467,37083.03915,572.0781544,336,46.49827388,10.70736574,15.19778932,329.4856701,0.988094074,1847.873648,1943.134219,1615.868346,18.56665773,35.73308756,137255.8413,653.2036859,1367,46.53196815,9.375439022,13.79222847,306.4216831,0.991239787,31103.8681,1876.268706,1809.27668,18.56752027,35.70342622,114567.4311,637.1445255,794,48.03007856,15.91685102,16.91854342,84.24585464,0.866253651,12576.47571,1056.655841,1156.407124,18.57780701,35.8045865,1964374.362,1502.079194,12275,48.48147321,11.79795709,15.18665216,332.3260165,0.974484655,4369607.949,1125.508626,974.1250391,18.57692407,35.83257305,78747.85311,606.3833467,601,46.8016158,8.286940432,16.11372807,332.4160736,0.973108458,6630.407486,1477.323697,4345,1477.323697,4395,1477.323697,4455,1477.323697,4480,1477.323697,4456
WASP_3e007_out.FIT,0,59739.71642,2459739.716,2459739.716,2459739.719,2459739.719,1.065860601,69.72324075,19.5182382,3.5,14.55034833,35.78457222,12.22621006,22.69521589,1.4,20,35,53,0.064004599,0.017405194,0.063255785,0.049874764,5.324220938,0.035214721,0.000299904,0.000261297,0.000314974,0.00030051,0.019033883,0.000282095,213.41669,66.61074259,200.8285905,165.9669587,279.7233132,124.8328009,2337692.346,1989.810969,1248.83482,2088.230253,18.57545679,35.66121575,149623.0611,1618.149001,689.419453,1038,46.85081106,4377,10.98193873,14.8573297,334.2837774,0.995736627,25494.88791,977.678541,1792.104525,18.57885277,35.70696233,39991.92081,599.4735235,286,44.48408937,11.90983141,16.63194163,52.16992311,0.995765344,1558.017944,1943.640969,1616.376781,18.56665064,35.73302167,139075.2505,682.3391348,1229,46.90787656,10.53309388,14.20458671,311.5188221,0.984639493,25381.1358,1876.751262,1809.623309,18.56751377,35.7033959,111053.1065,662.5519743,675,47.11499069,15.805838,17.26149337,85.82301396,0.867762338,10044.93319,1057.169077,1156.64792,18.57780484,35.80456882,1968051.189,1514.6076,11461,47.6,11.98565175,15.62286026,328.5639257,0.976394403,3769353.302,1126.039633,974.2888437,18.57692243,35.83254135,79520.87926,633.5465181,507,45.14706554,12.1409066,16.30298313,320.1905769,0.977761413,5786.916681,1618.149001,4431,1618.149001,4342,1618.149001,4296,1618.149001,4445,1618.149001,4379
WASP_3e008_out.FIT,0,59739.71649,2459739.716,2459739.716,2459739.719,2459739.719,1.065979488,69.70589772,19.5182382,3.5,14.55023639,35.78555833,12.40531622,23.75228716,1.4,20,35,53,0.06634064,0.022072994,0.067037504,0.053250093,4.734705518,0.041012642,0.000305948,0.000271381,0.00032207,0.00030788,0.01578728,0.000292243,216.8364137,81.33573521,208.1459676,172.9572569,299.9063491,140.3375031,2367663.741,2024.556916,1248.750578,2087.452399,18.57546034,35.6613327,157072.3278,1772.395926,711.8212896,1035,42.08590164,4575,11.62471507,15.62855581,24.10652494,0.997288012,24581.41598,977.2868188,1791.679493,18.57886399,35.70707227,51132.77424,627.2255827,306,38.08032309,13.30419928,18.89632405,22.7877174,0.980981633,2344.118719,1943.464443,1615.521757,18.56665118,35.73315493,148750.4113,703.2205665,1244,39.85193419,10.33411914,15.129538,62.93752331,0.995316745,24929.59153,1876.635721,1808.653294,18.5675134,35.70354086,119704.0626,684.6252304,708,41.60312225,15.13532244,17.84626711,78.14912286,0.872460925,9953.235567,1056.962755,1155.875028,18.57781086,35.80471618,1954797.948,1518.736115,11449,43.36520987,11.74059321,15.59540115,351.4075091,0.995056475,3409156.134,1125.774589,973.8685482,18.57692711,35.83260984,93278.5449,660.0216024,538,38.28478892,12.2929482,17.50673376,324.8083684,0.98136618,6611.461238,1772.395926,4457,1772.395926,4498,1772.395926,4548,1772.395926,4622,1772.395926,4477
WASP_3e009_out.FIT,0,59739.71657,2459739.717,2459739.717,2459739.719,2459739.719,1.066178891,69.67684956,19.5182382,3.5,14.54924778,35.78636667,11.4819517,22.48178471,1.4,20,35,53,0.064351852,0.018423444,0.064118609,0.05042274,5.181386201,0.036729657,0.000294596,0.000256567,0.000309142,0.000295493,0.017813245,0.000278481,218.4413324,71.80756504,207.4083252,170.6396491,290.8726711,131.8929375,2343025.592,1971.835603,1248.882863,2087.721847,18.57546432,35.66130345,150778.0353,1587.857198,678.4812095,1192,44.08141083,4508,9.883832138,14.68863402,321.9147152,0.986710089,28700.206,977.4074207,1790.910892,18.57886684,35.70716972,42385.70993,589.2490779,315,42.58215452,11.87475971,16.97168964,346.3822522,0.979497296,1999.794009,1943.580199,1615.706429,18.56665179,35.73312663,141179.3202,670.2172529,1338,43.55913504,10.4868134,14.2801521,296.491252,0.989631604,29341.21739,1876.611882,1809.017065,18.5675166,35.70348922,112470.6905,652.399991,748,45.19405673,15.60669397,17.16541449,89.79611064,0.853734363,11600.84074,1057.320702,1156.190104,18.57780672,35.80464232,1963980.259,1508.215346,13175,44.9359736,10.57039263,15.21381527,330.9500107,0.980642403,4256160.874,1126.124548,973.995417,18.57692237,35.83257718,83009.6125,625.6122801,593,43.98531668,10.46921833,16.08405457,316.3214682,0.977035609,7031.37633,1587.857198,4595,1587.857198,4532,1587.857198,4442,1587.857198,4545,1587.857198,4563
WASP_3e010_out.FIT,0,59739.71665,2459739.717,2459739.717,2459739.719,2459739.72,1.066310386,69.65772158,19.5182382,3.5,14.54924639,35.7872,12.80778277,23.61904573,1.4,20,35,53,0.063962629,0.019036997,0.063410742,0.049826682,5.187760381,0.037168593,0.000305574,0.000269967,0.00031999,0.000306048,0.018552604,0.000289953,209.3193499,70.51613533,198.1647385,162.806495,279.6243821,128.1882708,2361568.901,2026.994843,1249.199371,2088.244086,18.57545868,35.66120539,151052.1565,1752.566746,709.8925036,960,44.95458573,4514,11.22567811,15.54553429,329.1537938,0.994549573,20775.441,978.0889854,1791.65015,18.57885387,35.70704141,44117.31844,624.5564133,276,42.38187418,14.11174854,16.94502628,318.711976,0.98766144,1607.725573,1944.072226,1616.220351,18.56664655,35.73302839,140819.3762,700.3061724,987,44.40260586,10.92196608,15.05103823,290.4240521,0.988416861,20705.63811,1877.137546,1809.609987,18.56751093,35.70337831,112084.3519,681.8495708,594,45.02828729,15.18050564,17.62521123,88.30656948,0.87140768,8618.401904,1057.519584,1156.540458,18.57780022,35.80462338,1979917.26,1527.252317,9879,45.06738604,13.13224956,16.22493298,325.5137794,0.977756521,3117769.384,1126.677293,973.8623912,18.5769121,35.83265517,84630.59404,656.3460724,504,42.95110821,12.27454868,16.89644323,318.2300666,0.986141034,5228.73441,1752.566746,4546,1752.566746,4605,1752.566746,4525,1752.566746,4541,1752.566746,4602
