Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
aligned_CoRoT-2j019_out.FIT,151,0,59790.790795717,2459790.790795717,2459790.790775463,2459790.794311387,2459790.795059707,1.630977524,37.724082483,20.579050601,3.500000000,0,0,10.829318436,17,29,44,0.102758079,0.190185022,0.216337427,0.496477978,0.185626238,0.210679555,0.001472880,0.001922052,0.002042773,0.003432953,0.001901168,0.002009523,69.766764441,98.948924164,105.903778004,144.621236547,97.638016379,104.840580236,242822.461117475,846.866156221,1635.660639692,914.390024806,1636.160639692,1618.109975194,19.451805090,1.383823082,24951.969716915,907.920276887,346.899798709,71.928464098,396.472167969,27.482555850,79.615208489,2853,7.352314858,14.971160279,15.425843097,14.516477461,35.829047719,0.962811519,1566.306096938,980.138603629,1566.806096938,1552.361396371,19.452656763,1.391146909,38801.694113814,364.182932751,106.544515474,573.191894531,42.736895630,78.742059186,10.230034079,14.699112777,15.122826072,14.275399481,32.357571343,0.981811248,1169.664159083,1227.654511808,1170.164159083,1304.845488192,19.457214392,1.413767996,43188.333560807,373.174073908,115.732406350,464.896240234,47.568420554,80.501205945,11.027428192,15.280316633,15.464241655,15.096391611,39.704261675,0.982851117,1077.312843433,795.663424857,1077.812843433,1736.836575143,19.457087226,1.345769848,80559.825314862,420.940602347,191.380505624,865.338806152,88.730065145,80.640651962,11.005983287,14.926679935,15.172036714,14.681323155,38.675478753,0.977473586,1292.726345013,454.702182208,1293.226345013,2077.797817792,19.454109749,1.302531847,38017.225355947,362.525559686,104.867710263,418.103881836,41.872867391,77.828131418,13.266833783,15.381644397,16.138186834,14.625101961,19.400780600,0.984144143,1185.137716788,683.967732203,1185.637716788,1848.532267797,19.455740234,1.332962762,42255.382772046,369.700441545,114.296273479,457.614715576,46.540851491,79.086649680,12.093316419,15.356498254,15.382019357,15.330977151,44.500880627,0.963600749,907.920276887,2919,907.920276887,2900,907.920276887,2851,907.920276887,2833,907.920276887,2895
aligned_CoRoT-2k001_out.FIT,152,0,59790.801119791,2459790.801119791,2459790.801099537,2459790.804636265,2459790.805384585,1.783479247,34.000308047,20.579050601,3.500000000,0,0,9.701189280,17,29,44,0.110606520,0.146528320,0.254874676,0.560874437,0.162169164,0.205134410,0.001371986,0.001629866,0.002082974,0.003599168,0.001708392,0.001860900,80.617791090,89.902048181,122.360971042,155.834484784,94.925058467,110.233971222,240066.178410187,788.203770702,1634.668800378,915.045226749,1635.168800378,1617.454773251,19.451821007,1.383875116,26552.884498751,907.920276887,317.620133066,83.599500581,351.511413574,29.245832674,62.197910189,2887,10.101059739,14.531065020,12.599838378,16.462291661,286.619688486,0.902476789,1565.414761434,980.341187985,1565.914761434,1552.158812015,19.452670615,1.391196496,30680.876468464,324.636881115,94.508289887,475.767028809,33.792478535,62.826546889,10.061579230,12.024565424,10.214463597,13.834667252,294.933723683,0.791387562,1168.156389411,1225.618473036,1168.656389411,1306.881526964,19.457231016,1.413883211,48759.282926864,355.896196141,137.004226107,677.859924316,53.704366086,65.240455199,9.639433600,14.454544060,12.994679820,15.914408300,286.866426772,0.942191101,1076.490160521,793.676880233,1076.990160521,1738.823119767,19.457110053,1.345907722,86263.814391166,402.407981337,214.369044333,1421.429199219,95.012543047,63.213980348,8.826797606,13.326549919,12.265100668,14.387999169,85.344519857,0.974269396,1293.045346505,452.968490494,1293.545346505,2079.531509506,19.454126272,1.302596624,33498.850760142,333.347713789,100.492216909,442.924377441,36.896246965,64.815353742,10.736223612,13.062563750,11.961919369,14.163208130,74.891833142,0.962503325,1184.745690630,681.754165718,1185.245690630,1850.745834282,19.455759206,1.332991349,40863.353863551,340.824141470,119.895714216,569.902954102,45.007645389,62.951389257,8.842041897,12.439934081,11.580971722,13.298896440,83.314074592,0.980042157,907.920276887,2948,907.920276887,2896,907.920276887,2867,907.920276887,2861,907.920276887,2876
aligned_CoRoT-2k002_out.FIT,153,0,59790.801524884,2459790.801524884,2459790.801504630,2459790.805041390,2459790.805789710,1.790202346,33.854207482,20.579050601,3.500000000,0,0,10.451161782,17,29,44,0.097495457,0.179753130,0.226694566,0.532420134,0.158821787,0.217051123,0.001288603,0.001680362,0.001878815,0.003294259,0.001632110,0.001840321,75.659779986,106.972843192,120.658278603,161.620581031,97.310729338,117.942020864,256509.085071269,807.720982064,1635.833710821,913.571312426,1636.333710821,1618.928687574,19.451822822,1.383738236,25008.470517705,907.920276887,321.020681519,77.902988678,387.051422119,27.544786865,65.317114572,2888,9.887750132,14.118719161,11.995768739,16.241669583,282.086305566,0.896094393,1566.418253909,979.040733450,1566.918253909,1553.459266550,19.452670913,1.391017307,39083.016385036,340.817955177,114.674170745,486.666625977,43.046749125,64.998394642,10.810275992,14.392728334,11.567639739,17.217816928,279.015919300,0.841967767,1168.840812013,1224.732221417,1169.340812013,1307.767778583,19.457219979,1.413388925,47403.173876969,356.882927887,132.825557551,573.998596191,52.210722773,67.180685451,10.668470897,14.530347029,12.301382011,16.759312047,287.919237691,0.863282917,1078.273796787,792.731108054,1078.773796787,1739.768891946,19.457094336,1.345497728,89120.860783433,407.739420750,218.573079393,976.805419922,98.159346203,64.959292397,10.118472319,14.301955697,12.331201729,16.272709665,287.206239711,0.892527291,1294.375886183,452.201901452,1294.875886183,2080.298098548,19.454127017,1.302368933,35155.734667595,342.071660590,102.773011383,495.043426514,38.721169207,68.275584954,9.638871894,12.684277158,9.628676462,15.739877853,274.946766537,0.786332333,1186.315515364,680.524934129,1186.815515364,1851.975065871,19.455749495,1.332615759,45746.299358237,354.438183419,129.067074312,522.478820801,50.385810872,67.272615598,11.583129454,14.198815223,12.648784710,15.748845737,287.344249528,0.931145910,907.920276887,2983,907.920276887,2935,907.920276887,2966,907.920276887,2847,907.920276887,2965
aligned_CoRoT-2k003_out.FIT,154,0,59790.801929977,2459790.801929977,2459790.801909722,2459790.805446514,2459790.806194833,1.796987736,33.708107907,20.579050601,3.500000000,0,0,9.554904457,17,29,44,0.096609672,0.167621976,0.225065455,0.550533460,0.173038693,0.205037937,0.001357524,0.001717279,0.001949577,0.003537719,0.001772462,0.001867601,71.166068421,97.609043915,115.443230192,155.618195766,97.626182609,109.786806402,245278.310315476,806.801194917,1634.410306882,913.607773330,1634.910306882,1618.892226670,19.451834002,1.383858319,23696.257013441,907.920276887,323.719759675,73.199909197,414.558715820,26.099490910,68.283502677,2962,10.287078564,14.259319647,12.035511164,16.483128131,292.525559836,0.814223877,1565.323784889,978.629141303,1565.823784889,1553.870858697,19.452676925,1.391103158,35211.768766816,339.233886340,103.797911072,476.205688477,38.782886189,67.278234758,10.660444224,13.341356300,10.036499471,16.646213130,280.195506553,0.752003024,1167.884193251,1224.738838612,1168.384193251,1307.761161388,19.457222727,1.413644274,45061.816304617,354.628371394,127.067713526,684.125610352,49.631908717,67.450831169,8.951254411,12.865837596,10.105590290,15.626084901,288.588167909,0.734956560,1076.786854037,792.408660418,1077.286854037,1740.091339582,19.457108067,1.345804072,87088.682900059,407.801984397,213.556299950,1375.282226562,95.921068311,66.328778707,8.370319522,13.507635312,11.630094298,15.385176326,286.283187463,0.895276997,1293.119653501,452.395140552,1293.619653501,2080.104859448,19.454140991,1.302683905,36181.788832588,348.573821949,103.799501151,601.151367188,39.851284032,71.331127201,9.637974121,12.752836664,10.739805150,14.765868177,86.641126712,0.903804570,1184.923927750,680.955377558,1185.423927750,1851.544622442,19.455764567,1.333006969,41734.253511397,349.687129954,119.347410689,675.133300781,45.966870191,67.601293674,9.422355902,13.935379876,11.752787239,16.117972514,273.151543526,0.905379681,907.920276887,2968,907.920276887,2872,907.920276887,2894,907.920276887,2874,907.920276887,2922
aligned_CoRoT-2k004_out.FIT,155,0,59790.802335069,2459790.802335069,2459790.802314815,2459790.805851637,2459790.806599957,1.803836201,33.562009503,20.579050601,3.500000000,0,0,11.823290959,17,29,44,0.099555296,0.170726830,0.231638996,0.517215935,0.166477215,0.223212384,0.001380105,0.001743461,0.001997031,0.003397665,0.001760160,0.001973493,72.136032951,97.924061465,115.991662053,152.226895873,94.580712639,113.105224370,242383.182485200,806.954389395,1633.283741653,914.887517852,1633.783741653,1617.612482148,19.451838280,1.383859336,24130.529448076,907.920276887,324.724195062,74.310845373,341.732910156,26.577806513,68.340849573,2939,13.219833685,13.556666315,13.519668128,13.593664503,314.088160540,0.970582635,1564.318955682,980.743147818,1564.818955682,1551.756852182,19.452685693,1.391271344,35346.684914902,338.605812702,104.388889939,466.283782959,38.931485302,66.978115440,11.644130275,14.190730138,13.952474928,14.428985348,312.021254787,0.895389629,1166.407204093,1225.993995221,1166.907204093,1306.506004779,19.457246854,1.413812684,45585.920195484,355.378296736,128.274350500,538.038146973,50.209166329,67.620383134,12.053058971,14.477040181,13.793700841,15.160379521,305.365176629,0.918534343,1075.886561733,793.240496035,1076.386561733,1739.259503965,19.457116292,1.345786624,82627.951260593,405.475601879,203.780328280,1219.072998047,91.007936891,68.213141231,11.028495562,13.756932895,12.744586658,14.769279132,303.162309509,0.867109036,1292.102081874,453.598931775,1292.602081874,2078.901068225,19.454140542,1.302612152,34592.426464494,344.994134526,100.269607517,490.239013672,38.100731248,70.500406744,13.316596676,12.947101493,12.161582465,13.732620521,307.099381611,0.802876522,1184.623530984,682.237784520,1185.123530984,1850.262215480,19.455764030,1.333038062,44230.199649727,356.084736826,124.212568177,590.147888184,48.715950922,69.253022965,9.677630584,15.220585991,14.920928323,15.520243659,309.709473159,0.954054643,907.920276887,3001,907.920276887,2901,907.920276887,2847,907.920276887,2860,907.920276887,2914
aligned_CoRoT-2k005_out.FIT,156,0,59790.802740162,2459790.802740162,2459790.802719907,2459790.806256762,2459790.807005082,1.810748562,33.415911947,20.579050601,3.500000000,0,0,9.358007179,17,29,44,0.108673797,0.164321282,0.246421231,0.499855368,0.171778134,0.221450555,0.001362171,0.001690997,0.002011666,0.003254615,0.001755495,0.001936958,79.779843072,97.174204959,122.496119933,153.583546510,97.851676692,114.329028245,247506.625904773,810.756433730,1634.792591293,913.300652826,1635.292591293,1619.199347174,19.451831551,1.383732808,26897.484829323,907.920276887,325.429964050,82.652145778,354.787628174,29.625381781,66.817054797,3019,10.535612729,14.037964062,12.986142760,15.089785363,82.588539281,0.976238678,1565.751968744,978.576003376,1566.251968744,1553.923996624,19.452675941,1.391033746,34930.741780553,338.466706024,103.202888671,452.448181152,38.473357926,66.380774798,9.276385383,13.223196825,12.617153686,13.829239965,81.472700702,0.990845547,1167.771460737,1223.580497373,1168.271460737,1308.919502627,19.457228279,1.413490482,48932.805357042,356.920428885,137.097239040,679.078002930,53.895486865,65.766627923,9.480608926,14.667689415,14.423576581,14.911802250,52.632874625,0.984026966,1076.622826706,791.770275341,1077.122826706,1740.729724659,19.457117322,1.345689159,82486.297196949,406.926795153,202.705494402,1439.828369141,90.851916514,69.526153297,7.681940902,12.728053412,12.560922531,12.895184292,49.228870744,0.968129206,1293.563901442,451.737725065,1294.063901442,2080.762274935,19.454137875,1.302577273,36283.512346759,348.838098653,104.012470217,507.652343750,39.963324171,71.729755906,9.463131036,12.602886598,12.056599357,13.149173840,53.915826389,0.920152573,1184.897163649,680.556631073,1185.397163649,1851.943368927,19.455771135,1.332919767,44873.269223471,357.905931086,125.377271864,617.926574707,49.424239513,69.736373366,9.710364097,13.088804565,14.055826314,12.121782817,22.043397394,0.958139096,907.920276887,2841,907.920276887,2907,907.920276887,2883,907.920276887,2930,907.920276887,2902
aligned_CoRoT-2k006_out.FIT,157,0,59790.803145254,2459790.803145254,2459790.803125000,2459790.806661886,2459790.807410206,1.817725630,33.269815421,20.579050601,3.500000000,0,0,13.706449825,17,29,44,0.111891382,0.165860578,0.244394652,0.535572611,0.164887581,0.206292818,0.001382313,0.001709193,0.002007047,0.003445816,0.001716905,0.001870533,80.945062962,97.040287694,121.768249130,155.426954478,96.037670503,110.285558782,248659.359833251,813.902027582,1638.879863317,916.869049643,1639.379863317,1615.630950357,19.451789922,1.384277362,27822.839378492,907.920276887,331.441339200,83.944988412,293.168640137,30.644584207,69.156719307,2978,14.101100024,17.619944188,18.105997436,17.133890939,37.013548956,0.959865701,1569.994029074,982.535695155,1570.494029074,1549.964304845,19.452633133,1.391664895,35375.400682831,343.383466803,103.020104643,389.820617676,38.963113374,68.918889682,14.351744641,15.398298185,15.432641425,15.363954945,44.751775420,0.734967390,1172.130680360,1227.781311732,1172.630680360,1304.718688268,19.457184930,1.414234408,48835.807480846,359.141859529,135.979157497,555.358337402,53.788651629,67.454869564,12.657555212,16.587433816,16.090589657,17.084277975,50.043611454,0.883223151,1080.654361262,795.218957067,1081.154361262,1737.281042933,19.457065941,1.346200547,86726.698364944,412.486369168,210.253489200,1082.922973633,95.522371923,70.432569105,12.606873210,14.875191476,14.479092975,15.271289977,48.209107419,0.773347941,1297.650014187,456.008289911,1298.150014187,2076.491710089,19.454093076,1.303128457,35197.250872603,345.772012228,101.793232615,385.499114990,38.766895914,71.045358822,14.400087649,13.884223905,14.295479654,13.472968157,41.913923395,0.696938025,1189.415984694,683.786288820,1189.915984694,1848.713711180,19.455715484,1.333387205,42524.202432027,354.736720360,119.875389243,489.332031250,46.836934381,69.592037370,14.121338212,15.421976878,15.469578973,15.374374782,44.624673015,0.777968650,907.920276887,2860,907.920276887,2957,907.920276887,2997,907.920276887,2964,907.920276887,2864
aligned_CoRoT-2k007_out.FIT,158,0,59790.803550347,2459790.803550347,2459790.803530093,2459790.807067011,2459790.807815331,1.824768240,33.123719938,20.579050601,3.500000000,0,0,9.076560640,17,29,44,0.104651728,0.157000632,0.205259493,0.546415219,0.188183662,0.222909783,0.001349783,0.001647373,0.001823341,0.003439392,0.001772253,0.001897826,77.532277281,95.303633885,112.573300398,158.869701893,106.183297157,117.455362851,254713.414051911,818.630731108,1635.516245151,910.745522222,1636.016245151,1621.754477778,19.451819158,1.383239970,26656.198911538,907.920276887,332.962817564,80.057584527,320.987792969,29.359625058,71.182673907,3012,10.458252203,15.897713388,14.081680979,17.713745797,288.049698810,0.922096238,1566.714848143,976.890192507,1567.214848143,1555.609807493,19.452663199,1.390691744,34563.651767874,343.389525733,100.654356577,543.529235840,38.069038271,69.781524298,8.527286304,14.262480956,12.924026583,15.600935329,292.414712776,0.931180294,1168.787288306,1221.665274400,1169.287288306,1310.834725600,19.457215393,1.413171968,43378.497852257,354.313340070,122.429761870,652.120788574,47.777870983,69.078917596,8.944370404,14.301314106,13.282740594,15.319887619,304.324809925,0.848459958,1078.246495695,789.648797418,1078.746495695,1742.851202582,19.457092998,1.345298207,90001.239151517,415.070741906,216.833493824,1239.791137695,99.129011041,69.298317949,9.041596456,13.873915003,12.526899658,15.220930347,294.921049492,0.911022970,1295.625885108,449.746940959,1296.125885108,2082.753059041,19.454113803,1.302200164,40341.324873045,353.604305848,114.086067974,518.997070312,44.432673110,70.865184409,9.366727557,14.595634360,12.882794386,16.308474334,287.788938920,0.918971359,1186.732877295,678.834620144,1187.232877295,1853.665379856,19.455746623,1.332584130,46428.700407218,359.697426568,129.077099189,623.374389648,51.137419869,69.612368750,8.121130913,14.219517296,13.603294836,14.835739755,300.032861024,0.969944526,907.920276887,2891,907.920276887,2944,907.920276887,2965,907.920276887,2884,907.920276887,2920
aligned_CoRoT-2k008_out.FIT,159,0,59790.803955439,2459790.803955439,2459790.803935185,2459790.807472134,2459790.808220454,1.831877231,32.977625679,20.579050601,3.500000000,0,0,10.798978712,17,29,44,0.092933003,0.160107266,0.225564146,0.543907118,0.175902464,0.213677728,0.001336349,0.001675220,0.001919741,0.003458732,0.001754978,0.001881395,69.542460723,95.573901143,117.497198368,157.256224671,100.230597996,113.574104466,253989.416561561,825.024435083,1636.580963704,912.020488298,1637.080963704,1620.479511702,19.451803612,1.383627302,23603.999276887,907.920276887,330.645335866,71.387667438,303.023010254,25.997876551,72.089737336,2946,11.113133561,13.459382776,10.989212300,15.929553252,87.271028586,0.872756336,1567.404531866,978.271562827,1567.904531866,1554.228437173,19.452651937,1.391052203,35053.268176031,346.625035252,101.127341107,491.902282715,38.608310739,71.406316289,11.097660151,14.151404973,12.379554117,15.923255829,78.813634694,0.928915183,1169.138943196,1223.243975964,1169.638943196,1309.256024036,19.457210830,1.413421294,46746.558407342,360.948295002,129.510400948,569.067199707,51.487514485,69.936084585,10.514094949,14.163235306,12.723410554,15.603060058,87.004866773,0.959057000,1078.602412923,791.872337459,1079.102412923,1740.627662541,19.457087803,1.345715478,89478.602665861,416.912267905,214.622138887,897.705139160,98.553369656,70.906513124,9.867337213,14.408309270,13.114153748,15.702464793,78.427545996,0.962441251,1295.424508035,451.894288951,1295.924508035,2080.605711049,19.454115555,1.302676210,37994.107193738,355.733586275,106.804948027,484.156219482,41.847404625,74.115153271,11.318521640,13.663504617,13.178842187,14.148167047,58.513861983,0.975688911,1187.287185603,680.219045779,1187.787185603,1852.280954221,19.455737541,1.332920564,44716.880118589,360.375510020,124.084125794,497.252105713,49.251989692,71.118595651,10.883124759,14.910537115,13.749712479,16.071361751,72.221570562,0.963808932,907.920276887,2919,907.920276887,2891,907.920276887,2943,907.920276887,2887,907.920276887,2862
aligned_CoRoT-2k009_out.FIT,160,0,59790.804360532,2459790.804360532,2459790.804340278,2459790.807877258,2459790.808625578,1.839053483,32.831532324,20.579050601,3.500000000,0,0,10.686965323,17,29,44,0.112719920,0.186002465,0.229553278,0.522432437,0.149374946,0.224520460,0.001389775,0.001792674,0.001966733,0.003372872,0.001669071,0.001932907,81.106582040,103.756991452,116.718097085,154.892441893,89.495882202,116.156863093,252654.612691681,828.740802060,1637.616412323,909.262598444,1638.116412323,1623.237401556,19.451796054,1.383140841,28479.207743222,907.920276887,338.478948939,84.138785684,359.490966797,31.367520330,71.851980408,2854,11.446372730,15.570855427,14.252954242,16.888756611,284.795683985,0.962641267,1568.844888939,976.361285206,1569.344888939,1556.138714794,19.452641254,1.390734741,39624.184682500,355.607326074,111.426795167,412.089538574,43.642801787,72.728178647,8.976519462,14.929562458,13.734962755,16.124162162,86.320352927,0.974292969,1170.311077364,1220.726611537,1170.811077364,1311.773388463,19.457197663,1.413126945,47169.728706794,366.339579915,128.759575249,501.859161377,51.953601993,72.562368017,10.953138698,14.844949570,13.723287216,15.966611923,297.138191475,0.933772101,1080.348216904,789.416079869,1080.848216904,1743.083920131,19.457073009,1.345406220,86700.047740646,416.057388365,208.384829029,891.981994629,95.493018438,72.302839509,10.924387871,14.079325060,12.892846386,15.265803734,284.755344533,0.963019927,1297.405860684,448.816975932,1297.905860684,2083.683024068,19.454101036,1.302188859,32835.472284031,349.297279546,94.004374517,387.315673828,36.165589777,74.916779435,11.720644554,13.863951283,13.774762843,13.953139722,75.947686069,0.999787263,1189.002502981,678.331939410,1189.502502981,1854.168060590,19.455725667,1.332654857,46325.179277709,361.991324368,127.973175486,511.774017334,51.023399804,71.101802689,10.100728624,14.710174293,13.165392157,16.254956430,271.319767294,0.956753153,907.920276887,2896,907.920276887,2841,907.920276887,2885,907.920276887,2933,907.920276887,2922
